Comment	Date	Processing	Marker2	file_name	analysis_set	plate	well	row	column	cell_passage	conc_first_treatment_nm	coumpound_ID	compound_first_treatment	conc_second_treatment	cell_type	compound_second_treatment	batch_reagent_first_treatment	batch_reagent_second_treatment	compound_pre_treatment	conc_pre_treatment	cell_number	comments_assay	batch_reagent_first_treatment_in_aggregate	batch_reagent_second_treatment_in_aggregate	treatment_annotation	Marker1	adjusted_Time	Marker0	adjusted_Marker2	experiment_phase	removal_check	curve_smoothing	baseline_average	baseline_average_raw	min_signal	baseline_norm_method	blank_test	blank_annotation	peak_height_normalizator	peak_height_normalizator_annotation	peak_height_normalization_method
a	2023-04-21	---	0	CaFlux-L4&L5-20230421.a2-1_20230421_384_8_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	a	E18	E	18	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-21_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-21_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:40:38	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	14831.568671649835	14831.568671649835	7214.930087877983	ratio_to_baseline	FALSE	Buffer	2.2417537	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
b	2023-04-21	---	0	CaFlux-L4&L5-20230421.b2-1_20230421_384_10_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	b	E18	E	18	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-21_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-21_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:51:46	51.36400008201599	348.364000082016	second_treatment	NA	rolling average of 10 time points	15255.995102548424	15255.995102548424	7353.789050244326	ratio_to_baseline	FALSE	Buffer	2.2917154	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
c	2023-04-21	---	0	CaFlux-L4&L5-20230421.c2-1_20230421_384_12_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	c	E18	E	18	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-21_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-21_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	16:03:39	51.36400008201599	348.364000082016	second_treatment	NA	rolling average of 10 time points	14695.949591744513	14695.949591744513	7510.760988147087	ratio_to_baseline	FALSE	Buffer	2.2028733	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
a	2023-04-21	---	0	CaFlux-L4&L5-20230421.a2-1_20230421_384_8_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	a	E18	E	18	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-21_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-21_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:40:38	51.36400008201599	348.364000082016	second_treatment	NA	rolling average of 10 time points	14831.568671649835	14831.568671649835	7214.930087877983	ratio_to_baseline	FALSE	Buffer	2.2417537	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
c	2023-04-21	---	0	CaFlux-L4&L5-20230421.c1-1_20230421_384_11_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	c	E19	E	19	Mixt20230321f20220519NCWBt20230322f20211219FC	4	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	16:03:39	51.36400008201599	348.364000082016	baseline	NA	rolling average of 10 time points	14122.829386945257	14122.829386945257	7459.016482335117	ratio_to_baseline	FALSE	Buffer	2.2028733	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
a	2023-04-21	---	0	CaFlux-L4&L5-20230421.a1-1_20230421_384_7_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	a	E19	E	19	Mixt20230321f20220519NCWBt20230322f20211219FC	4	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:40:38	51.36400008201599	348.364000082016	baseline	NA	rolling average of 10 time points	14136.520624837773	14136.520624837773	7827.700279439337	ratio_to_baseline	FALSE	Buffer	2.2417537	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
b	2023-04-21	---	0	CaFlux-L4&L5-20230421.b1-1_20230421_384_9_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	b	E19	E	19	Mixt20230321f20220519NCWBt20230322f20211219FC	4	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:51:46	51.36400008201599	348.364000082016	baseline	NA	rolling average of 10 time points	15360.045446882299	15360.045446882299	7655.741833305088	ratio_to_baseline	FALSE	Buffer	2.2917154	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
a	2023-04-21	---	0	CaFlux-L4&L5-20230421.a1-1_20230421_384_7_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	a	E19	E	19	Mixt20230321f20220519NCWBt20230322f20211219FC	4	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:40:38	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	14136.520624837773	14136.520624837773	7827.700279439337	ratio_to_baseline	FALSE	Buffer	2.2417537	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
b	2023-04-21	---	0	CaFlux-L4&L5-20230421.b1-1_20230421_384_9_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	b	E19	E	19	Mixt20230321f20220519NCWBt20230322f20211219FC	4	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:51:46	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	15360.045446882299	15360.045446882299	7655.741833305088	ratio_to_baseline	FALSE	Buffer	2.2917154	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
c	2023-04-21	---	0	CaFlux-L4&L5-20230421.c1-1_20230421_384_11_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	c	E19	E	19	Mixt20230321f20220519NCWBt20230322f20211219FC	4	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	16:03:39	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	14122.829386945257	14122.829386945257	7459.016482335117	ratio_to_baseline	FALSE	Buffer	2.2028733	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
b	2023-04-21	---	0	CaFlux-L4&L5-20230421.b2-1_20230421_384_10_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	b	E19	E	19	Mixt20230321f20220519NCWBt20230322f20211219FC	4	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:51:46	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	15360.045446882299	15360.045446882299	7655.741833305088	ratio_to_baseline	FALSE	Buffer	2.2917154	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
c	2023-04-21	---	0	CaFlux-L4&L5-20230421.c2-1_20230421_384_12_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	c	E19	E	19	Mixt20230321f20220519NCWBt20230322f20211219FC	4	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	16:03:39	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	14122.829386945257	14122.829386945257	7459.016482335117	ratio_to_baseline	FALSE	Buffer	2.2028733	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
a	2023-04-21	---	0	CaFlux-L4&L5-20230421.a2-1_20230421_384_8_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	a	E19	E	19	Mixt20230321f20220519NCWBt20230322f20211219FC	4	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:40:38	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	14136.520624837773	14136.520624837773	7827.700279439337	ratio_to_baseline	FALSE	Buffer	2.2417537	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
b	2023-04-21	---	0	CaFlux-L4&L5-20230421.b2-1_20230421_384_10_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	b	E19	E	19	Mixt20230321f20220519NCWBt20230322f20211219FC	4	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:51:46	51.36400008201599	348.364000082016	second_treatment	NA	rolling average of 10 time points	15360.045446882299	15360.045446882299	7655.741833305088	ratio_to_baseline	FALSE	Buffer	2.2917154	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
c	2023-04-21	---	0	CaFlux-L4&L5-20230421.c2-1_20230421_384_12_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	c	E19	E	19	Mixt20230321f20220519NCWBt20230322f20211219FC	4	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	16:03:39	51.36400008201599	348.364000082016	second_treatment	NA	rolling average of 10 time points	14122.829386945257	14122.829386945257	7459.016482335117	ratio_to_baseline	FALSE	Buffer	2.2028733	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
a	2023-04-21	---	0	CaFlux-L4&L5-20230421.a2-1_20230421_384_8_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	a	E19	E	19	Mixt20230321f20220519NCWBt20230322f20211219FC	4	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:40:38	51.36400008201599	348.364000082016	second_treatment	NA	rolling average of 10 time points	14136.520624837773	14136.520624837773	7827.700279439337	ratio_to_baseline	FALSE	Buffer	2.2417537	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
c	2023-04-21	---	0	CaFlux-L4&L5-20230421.c1-1_20230421_384_11_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	c	E02	E	2	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-13_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-13_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	16:03:39	51.36400008201599	348.364000082016	baseline	NA	rolling average of 10 time points	14599.459757245842	14599.459757245842	7296.41598010631	ratio_to_baseline	FALSE	Buffer	2.2028733	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
a	2023-04-21	---	0	CaFlux-L4&L5-20230421.a1-1_20230421_384_7_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	a	E02	E	2	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-13_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-13_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:40:38	51.36400008201599	348.364000082016	baseline	NA	rolling average of 10 time points	15043.434353549974	15043.434353549974	6779.279594114615	ratio_to_baseline	FALSE	Buffer	2.2417537	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
b	2023-04-21	---	0	CaFlux-L4&L5-20230421.b1-1_20230421_384_9_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	b	E02	E	2	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-13_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-13_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:51:46	51.36400008201599	348.364000082016	baseline	NA	rolling average of 10 time points	14854.817781856513	14854.817781856513	7453.396473894284	ratio_to_baseline	FALSE	Buffer	2.2917154	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
a	2023-04-21	---	0	CaFlux-L4&L5-20230421.a1-1_20230421_384_7_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	a	E02	E	2	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-13_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-13_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:40:38	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	15043.434353549974	15043.434353549974	6779.279594114615	ratio_to_baseline	FALSE	Buffer	2.2417537	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
b	2023-04-21	---	0	CaFlux-L4&L5-20230421.b1-1_20230421_384_9_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	b	E02	E	2	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-13_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-13_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:51:46	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	14854.817781856513	14854.817781856513	7453.396473894284	ratio_to_baseline	FALSE	Buffer	2.2917154	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
c	2023-04-21	---	0	CaFlux-L4&L5-20230421.c1-1_20230421_384_11_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	c	E02	E	2	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-13_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-13_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	16:03:39	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	14599.459757245842	14599.459757245842	7296.41598010631	ratio_to_baseline	FALSE	Buffer	2.2028733	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
b	2023-04-21	---	0	CaFlux-L4&L5-20230421.b2-1_20230421_384_10_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	b	E02	E	2	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-13_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-13_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:51:46	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	14854.817781856513	14854.817781856513	7453.396473894284	ratio_to_baseline	FALSE	Buffer	2.2917154	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
c	2023-04-21	---	0	CaFlux-L4&L5-20230421.c2-1_20230421_384_12_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	c	E02	E	2	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-13_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-13_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	16:03:39	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	14599.459757245842	14599.459757245842	7296.41598010631	ratio_to_baseline	FALSE	Buffer	2.2028733	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
a	2023-04-21	---	0	CaFlux-L4&L5-20230421.a2-1_20230421_384_8_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	a	E02	E	2	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-13_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-13_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:40:38	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	15043.434353549974	15043.434353549974	6779.279594114615	ratio_to_baseline	FALSE	Buffer	2.2417537	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
b	2023-04-21	---	0	CaFlux-L4&L5-20230421.b2-1_20230421_384_10_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	b	E02	E	2	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-13_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-13_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:51:46	51.36400008201599	348.364000082016	second_treatment	NA	rolling average of 10 time points	14854.817781856513	14854.817781856513	7453.396473894284	ratio_to_baseline	FALSE	Buffer	2.2917154	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
c	2023-04-21	---	0	CaFlux-L4&L5-20230421.c2-1_20230421_384_12_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	c	E02	E	2	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-13_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-13_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	16:03:39	51.36400008201599	348.364000082016	second_treatment	NA	rolling average of 10 time points	14599.459757245842	14599.459757245842	7296.41598010631	ratio_to_baseline	FALSE	Buffer	2.2028733	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
a	2023-04-21	---	0	CaFlux-L4&L5-20230421.a2-1_20230421_384_8_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	a	E02	E	2	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-13_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-13_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:40:38	51.36400008201599	348.364000082016	second_treatment	NA	rolling average of 10 time points	15043.434353549974	15043.434353549974	6779.279594114615	ratio_to_baseline	FALSE	Buffer	2.2417537	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
c	2023-04-21	---	0	CaFlux-L4&L5-20230421.c1-1_20230421_384_11_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	c	E20	E	20	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	16:03:39	51.36400008201599	348.364000082016	baseline	NA	rolling average of 10 time points	14574.308911107622	14574.308911107622	7687.044984080177	ratio_to_baseline	FALSE	Buffer	2.2028733	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
a	2023-04-21	---	0	CaFlux-L4&L5-20230421.a1-1_20230421_384_7_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	a	E20	E	20	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:40:38	51.36400008201599	348.364000082016	baseline	NA	rolling average of 10 time points	14767.779701300324	14767.779701300324	7653.8952345729585	ratio_to_baseline	FALSE	Buffer	2.2417537	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
b	2023-04-21	---	0	CaFlux-L4&L5-20230421.b1-1_20230421_384_9_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	b	E20	E	20	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:51:46	51.36400008201599	348.364000082016	baseline	NA	rolling average of 10 time points	15023.367034165582	15023.367034165582	7603.143487200995	ratio_to_baseline	FALSE	Buffer	2.2917154	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
a	2023-04-21	---	0	CaFlux-L4&L5-20230421.a1-1_20230421_384_7_Raw_Raw1.TXT	CaFlux-L4&L5-20230421	a	E20	E	20	Mixt20230321f20220519NCWBt20230322f20211219FC	0.125	NA	XXXX-Nle-L5-22_Multiplex2023Apr	100	CellsX	XXXX-WT-fixed_Pur-2021May	all banks	all banks	NA	NA	40000		Multiplex2023Apr	Pur-2021May	XXXX-Nle-L5-22_Multiplex2023Apr + XXXX-WT-fixed_Pur-2021May	51.36400008201599	15:40:38	51.36400008201599	348.364000082016	first_treatment	NA	rolling average of 10 time points	14767.779701300324	14767.779701300324	7653.8952345729585	ratio_to_baseline	FALSE	Buffer	2.2417537	second_treatment from Buffer + XXXX-WT-fixed_Pur-2021May on CellsX - Mixt20230321f20220519NCWBt20230322f20211219FC	ratio_to_ph
